scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen29,10.16710352897644,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen30,9.441873550415039,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen31,5.8076043128967285,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen32,7.50319504737854,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen33,6.580273389816284,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen34,2.561997175216675,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen35,5.690659523010254,7,0,0.0,0.0,1.0,0.0,0.0,1.0
scen36,26.562177658081055,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen37,5.660413980484009,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen38,6.826613664627075,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen39,3.5715439319610596,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen40,14.199247360229492,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen41,5.480281591415405,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen42,5.416196823120117,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen43,12.7290620803833,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen44,9.407755136489868,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen45,5.016683101654053,6,0,0.0,0.0,1.0,0.0,0.0,1.0
scen46,5.146144390106201,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen47,12.077651977539062,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen48,5.520431995391846,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen49,20.33023738861084,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen50,3.2209298610687256,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen51,10.128336429595947,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen52,2.4549190998077393,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen53,11.761501550674438,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen54,3.9932005405426025,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen55,6.361717700958252,6,0,0.0,0.0,1.0,0.0,0.0,1.0
scen56,6.673597812652588,9,0,0.0,0.0,1.0,0.0,0.0,1.0
scen57,6.137545824050903,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen58,15.057682275772095,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen59,4.1843438148498535,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen60,10.023258447647095,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen61,8.409932136535645,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen62,5.252791881561279,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen63,5.427812576293945,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen64,15.248709917068481,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen65,7.105802297592163,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen66,6.113128185272217,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen67,6.1905035972595215,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen68,16.051250457763672,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen69,6.496511936187744,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen70,6.051020383834839,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen71,5.313007593154907,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen72,15.44880199432373,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen73,4.309412956237793,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen74,6.241999864578247,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen75,3.456173896789551,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen76,6.12359094619751,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen77,9.474261999130249,3,0,0.0,0.0,1.0,0.0,0.0,1.0
scen78,5.28844690322876,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen79,4.378429412841797,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen80,6.1502439975738525,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen81,10.00237488746643,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen82,11.133460760116577,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen83,18.490303993225098,9,0,0.0,0.0,1.0,0.0,0.0,1.0
scen84,9.615450859069824,8,0,0.0,0.0,1.0,0.0,0.0,1.0
scen85,12.755418539047241,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen86,13.997104167938232,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen87,12.454456567764282,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen88,15.505787134170532,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen89,19.750519275665283,6,0,0.0,0.0,1.0,0.0,0.0,1.0
scen90,5.542017459869385,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen91,10.61215090751648,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen92,4.314722299575806,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen93,11.22323203086853,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen94,3.426743984222412,2,0,0.0,0.0,1.0,0.0,0.0,1.0
scen95,8.832168102264404,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen96,7.852472305297852,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen97,13.22467851638794,5,0,0.0,0.0,1.0,0.0,0.0,1.0
scen98,16.416822910308838,4,0,0.0,0.0,1.0,0.0,0.0,1.0
scen99,6.795684576034546,3,0,0.0,0.0,1.0,0.0,0.0,1.0
