scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen40,1.8160312175750732,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen41,1.5788803100585938,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen42,3.967316150665283,8,0,1.0,0.0,0.0,0.0,1.0,0.0
scen43,2.6979355812072754,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen44,1.8156943321228027,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen45,1.5487077236175537,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen46,1.4647815227508545,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen47,2.661449670791626,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen48,1.3772213459014893,4,0,1.0,0.0,0.0,0.0,1.0,0.0
scen49,1.7380530834197998,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen50,1.6862952709197998,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen51,3.426093578338623,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen52,1.7126169204711914,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen53,2.336641550064087,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen54,1.9225149154663086,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen55,2.150778293609619,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen56,4.446991682052612,2,0,1.0,0.0,0.0,0.0,1.0,0.0
scen57,2.6361050605773926,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen58,1.6439571380615234,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen59,1.7641377449035645,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen60,2.4707205295562744,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen61,2.3807103633880615,6,0,1.0,0.0,0.0,0.0,1.0,0.0
scen62,1.7032039165496826,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen63,2.6059865951538086,2,0,1.0,0.0,0.0,0.0,1.0,0.0
scen64,4.422667503356934,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen65,3.1080574989318848,3,0,1.0,0.0,0.0,0.0,1.0,0.0
scen66,1.4985792636871338,2,0,1.0,0.0,0.0,0.0,1.0,0.0
scen67,2.024731159210205,5,0,1.0,0.0,0.0,0.0,1.0,0.0
scen68,1.4285757541656494,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen69,1.4908697605133057,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen70,3.4809205532073975,11,0,1.0,0.0,0.0,0.0,1.0,0.0
scen71,1.428368091583252,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen72,3.739123582839966,7,0,1.0,0.0,0.0,0.0,1.0,0.0
scen73,2.0521891117095947,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen74,2.1567435264587402,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen75,2.5753157138824463,3,0,1.0,0.0,0.0,0.0,1.0,0.0
scen76,2.1164793968200684,2,0,1.0,0.0,0.0,0.0,1.0,0.0
scen77,1.2329154014587402,2,0,1.0,0.0,0.0,0.0,1.0,0.0
scen78,2.144479751586914,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen79,1.8260552883148193,4,0,1.0,0.0,0.0,0.0,1.0,0.0
scen80,1.2295634746551514,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen81,1.8010845184326172,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen82,2.5531980991363525,3,0,1.0,0.0,0.0,0.0,1.0,0.0
scen83,1.8692188262939453,4,0,1.0,0.0,0.0,0.0,1.0,0.0
scen84,1.661914348602295,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen85,1.979701042175293,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen86,2.6142780780792236,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen87,1.572861909866333,2,0,1.0,0.0,0.0,0.0,1.0,0.0
scen88,2.606093406677246,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen89,1.462151050567627,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen90,4.368767023086548,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen91,1.4762814044952393,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen92,1.4930036067962646,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen93,4.181380033493042,8,0,1.0,0.0,0.0,0.0,1.0,0.0
scen94,3.1349470615386963,0,0,1.0,0.0,0.0,0.0,1.0,0.0
scen95,1.936513900756836,4,0,1.0,0.0,0.0,0.0,1.0,0.0
scen96,2.9246294498443604,11,0,1.0,0.0,0.0,0.0,1.0,0.0
scen97,2.444823741912842,1,0,1.0,0.0,0.0,0.0,1.0,0.0
scen98,1.5906784534454346,2,0,1.0,0.0,0.0,0.0,1.0,0.0
scen99,1.873861312866211,1,0,1.0,0.0,0.0,0.0,1.0,0.0
