scenario,wall_time,final_day_add,objective_value,y_open[7],y_open[8],y_open[9],y_open[10],y_open[11],y_open[12]
scen67,3.5065066814422607,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen68,3.6602604389190674,6,0,1.0,1.0,0.0,0.0,0.0,0.0
scen69,4.993906497955322,9,0,1.0,1.0,0.0,0.0,0.0,0.0
scen70,2.986752510070801,6,0,1.0,1.0,0.0,0.0,0.0,0.0
scen71,5.730984449386597,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen72,1.952368974685669,3,0,1.0,1.0,0.0,0.0,0.0,0.0
scen73,3.098815679550171,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen74,2.335651397705078,2,0,1.0,1.0,0.0,0.0,0.0,0.0
scen75,9.026499032974243,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen76,2.6427886486053467,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen77,2.791594982147217,6,0,1.0,1.0,0.0,0.0,0.0,0.0
scen78,12.523167371749878,2,0,1.0,1.0,0.0,0.0,0.0,0.0
scen79,2.6214475631713867,4,0,1.0,1.0,0.0,0.0,0.0,0.0
scen80,3.0259852409362793,2,0,1.0,1.0,0.0,0.0,0.0,0.0
scen81,3.7123823165893555,9,0,1.0,1.0,0.0,0.0,0.0,0.0
scen82,8.249407768249512,8,0,1.0,1.0,0.0,0.0,0.0,0.0
scen83,3.834141969680786,8,0,1.0,1.0,0.0,0.0,0.0,0.0
scen84,3.202613353729248,3,0,1.0,1.0,0.0,0.0,0.0,0.0
scen85,3.482977867126465,4,0,1.0,1.0,0.0,0.0,0.0,0.0
scen86,4.189632415771484,3,0,1.0,1.0,0.0,0.0,0.0,0.0
scen87,12.765950202941895,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen88,3.1898648738861084,3,0,1.0,1.0,0.0,0.0,0.0,0.0
scen89,14.117899179458618,13,0,1.0,1.0,0.0,0.0,0.0,0.0
scen90,4.51764702796936,4,0,1.0,1.0,0.0,0.0,0.0,0.0
scen91,4.424402952194214,6,0,1.0,1.0,0.0,0.0,0.0,0.0
scen92,8.083879709243774,3,0,1.0,1.0,0.0,0.0,0.0,0.0
scen93,2.595288038253784,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen94,3.1083827018737793,4,0,1.0,1.0,0.0,0.0,0.0,0.0
scen95,2.2822296619415283,4,0,1.0,1.0,0.0,0.0,0.0,0.0
scen96,1.8012030124664307,2,0,1.0,1.0,0.0,0.0,0.0,0.0
scen97,2.5937881469726562,3,0,1.0,1.0,0.0,0.0,0.0,0.0
scen98,2.5076348781585693,5,0,1.0,1.0,0.0,0.0,0.0,0.0
scen99,4.000162363052368,3,0,1.0,1.0,0.0,0.0,0.0,0.0
