dim_1,dim_2,dim_3,dim_4,value
24,24,4,41,1.0
24,24,4,42,1.0
24,24,4,43,1.0
24,24,4,44,1.0
24,24,4,45,1.0
24,24,4,46,1.0
24,24,4,47,1.0
24,24,4,48,1.0
24,24,4,49,1.0
24,24,4,50,1.0
24,24,4,51,1.0
24,24,4,52,1.0
24,24,4,53,1.0
24,24,4,54,1.0
24,24,4,55,1.0
24,24,4,56,1.0
24,24,4,57,1.0
24,24,4,58,1.0
24,24,4,59,1.0
24,24,4,60,1.0
24,24,5,1,1.0
24,24,5,2,1.0
24,24,5,3,1.0
24,24,5,4,1.0
24,24,5,5,1.0
24,24,5,6,1.0
24,24,5,7,1.0
24,24,5,8,1.0
24,24,5,9,1.0
24,24,5,10,1.0
24,24,5,11,1.0
24,24,5,12,1.0
24,24,5,13,1.0
24,24,5,14,1.0
24,24,5,15,1.0
24,24,5,16,1.0
24,24,5,17,1.0
24,24,5,18,1.0
24,24,5,19,1.0
24,24,5,20,1.0
24,24,5,21,1.0
24,24,5,22,1.0
24,24,5,23,1.0
24,24,5,24,1.0
24,24,5,25,1.0
24,24,5,26,1.0
24,24,5,27,1.0
24,24,5,28,1.0
24,24,5,29,1.0
24,24,5,30,1.0
24,24,5,31,1.0
24,24,5,32,1.0
24,24,5,33,1.0
24,24,5,34,1.0
24,24,5,35,1.0
24,24,5,36,1.0
24,24,5,37,1.0
24,24,5,38,1.0
24,24,5,39,1.0
24,24,5,40,1.0
24,24,5,41,1.0
24,24,5,42,1.0
24,24,5,43,1.0
24,24,5,44,1.0
24,24,5,45,1.0
24,24,5,46,1.0
24,24,5,47,1.0
24,24,5,48,1.0
24,24,5,49,1.0
24,24,5,50,1.0
24,24,5,51,1.0
24,24,5,52,1.0
24,24,5,53,1.0
24,24,5,54,1.0
24,24,5,55,1.0
24,24,5,56,1.0
24,24,5,57,1.0
24,24,5,58,1.0
24,24,5,59,1.0
24,24,5,60,1.0
24,24,6,1,1.0
24,24,6,2,1.0
24,24,6,3,1.0
24,24,6,4,1.0
24,24,6,5,1.0
24,24,6,6,1.0
24,24,6,7,1.0
24,24,6,8,1.0
24,24,6,9,1.0
24,24,6,10,1.0
24,24,6,11,1.0
24,24,6,12,1.0
24,24,6,13,1.0
24,24,6,14,1.0
24,24,6,15,1.0
24,24,6,16,1.0
24,24,6,17,1.0
24,24,6,18,1.0
24,24,6,19,1.0
24,24,6,20,1.0
24,24,6,21,1.0
24,24,6,22,1.0
24,24,6,23,1.0
24,24,6,24,1.0
24,24,6,25,1.0
24,24,6,26,1.0
24,24,6,27,1.0
24,24,6,28,1.0
24,24,6,29,1.0
24,24,6,30,1.0
24,24,6,31,1.0
24,24,6,32,1.0
24,24,6,33,1.0
24,24,6,34,1.0
24,24,6,35,1.0
24,24,6,36,1.0
24,24,6,37,1.0
24,24,6,38,1.0
24,24,6,39,1.0
24,24,6,40,1.0
24,24,6,41,1.0
24,24,6,42,1.0
24,24,6,43,1.0
24,24,6,44,1.0
24,24,6,45,1.0
24,24,6,46,1.0
24,24,6,47,1.0
24,24,6,48,1.0
24,24,6,49,1.0
24,24,6,50,1.0
24,24,6,51,1.0
24,24,6,52,1.0
24,24,6,53,1.0
24,24,6,54,1.0
24,24,6,55,1.0
24,24,6,56,1.0
24,24,6,57,1.0
24,24,6,58,1.0
24,24,6,59,1.0
24,24,6,60,1.0
24,24,7,1,1.0
24,24,7,2,1.0
24,24,7,3,1.0
24,24,7,4,1.0
24,24,7,5,1.0
24,24,7,6,1.0
24,24,7,7,1.0
24,24,7,8,1.0
24,24,7,9,1.0
24,24,7,10,1.0
24,24,7,11,1.0
24,24,7,12,1.0
24,24,7,13,1.0
24,24,7,14,1.0
24,24,7,15,1.0
24,24,7,16,1.0
24,24,7,17,1.0
24,24,7,18,1.0
24,24,7,19,1.0
24,24,7,20,1.0
24,24,7,21,1.0
24,24,7,22,1.0
24,24,7,23,1.0
24,24,7,24,1.0
24,24,7,25,1.0
24,24,7,26,1.0
24,24,7,27,1.0
24,24,7,28,1.0
24,24,7,29,1.0
24,24,7,30,1.0
24,24,7,31,1.0
24,24,7,32,1.0
24,24,7,33,1.0
24,24,7,34,1.0
24,24,7,35,1.0
24,24,7,36,1.0
24,24,7,37,1.0
24,24,7,38,1.0
24,24,7,39,1.0
24,24,7,40,1.0
24,24,7,41,1.0
24,24,7,42,1.0
24,24,7,43,1.0
24,24,7,44,1.0
24,24,7,45,1.0
24,24,7,46,1.0
24,24,7,47,1.0
24,24,7,48,1.0
24,24,7,49,1.0
24,24,7,50,1.0
24,24,7,51,1.0
24,24,7,52,1.0
24,24,7,53,1.0
24,24,7,54,1.0
24,24,7,55,1.0
24,24,7,56,1.0
24,24,7,57,1.0
24,24,7,58,1.0
24,24,7,59,1.0
24,24,7,60,1.0
24,24,8,1,1.0
24,24,8,2,1.0
24,24,8,3,1.0
24,24,8,4,1.0
24,24,8,5,1.0
24,24,8,6,1.0
24,24,8,7,1.0
24,24,8,8,1.0
24,24,8,9,1.0
24,24,8,10,1.0
24,24,8,11,1.0
24,24,8,12,1.0
24,24,8,13,1.0
24,24,8,14,1.0
24,24,8,15,1.0
24,24,8,16,1.0
24,24,8,17,1.0
24,24,8,18,1.0
24,24,8,19,1.0
24,24,8,20,1.0
24,24,8,21,1.0
24,24,8,22,1.0
24,24,8,23,1.0
24,24,8,24,1.0
24,24,8,25,1.0
24,24,8,26,1.0
24,24,8,27,1.0
24,24,8,28,1.0
24,24,8,29,1.0
24,24,8,30,1.0
24,24,8,31,1.0
24,24,8,32,1.0
24,24,8,33,1.0
24,24,8,34,1.0
24,24,8,35,1.0
24,24,8,36,1.0
24,24,8,37,1.0
24,24,8,38,1.0
24,24,8,39,1.0
24,24,8,40,1.0
24,24,8,41,1.0
24,24,8,42,1.0
24,24,8,43,1.0
24,24,8,44,1.0
24,24,8,45,1.0
24,24,8,46,1.0
24,24,8,47,1.0
24,24,8,48,1.0
24,24,8,49,1.0
24,24,8,50,1.0
24,24,8,51,1.0
24,24,8,52,1.0
24,24,8,53,1.0
24,24,8,54,1.0
24,24,8,55,1.0
24,24,8,56,1.0
24,24,8,57,1.0
24,24,8,58,1.0
24,24,8,59,1.0
24,24,8,60,1.0
24,24,9,1,1.0
24,24,9,2,1.0
24,24,9,3,1.0
24,24,9,4,1.0
24,24,9,5,1.0
24,24,9,6,1.0
24,24,9,7,1.0
24,24,9,8,1.0
24,24,9,9,1.0
24,24,9,10,1.0
24,24,9,11,1.0
24,24,9,12,1.0
24,24,9,13,1.0
24,24,9,14,1.0
24,24,9,15,1.0
24,24,9,16,1.0
24,24,9,17,1.0
24,24,9,18,1.0
24,24,9,19,1.0
24,24,9,20,1.0
24,24,9,21,1.0
24,24,9,22,1.0
24,24,9,23,1.0
24,24,9,24,1.0
24,24,9,25,1.0
24,24,9,26,1.0
24,24,9,27,1.0
24,24,9,28,1.0
24,24,9,29,1.0
24,24,9,30,1.0
24,24,9,31,1.0
24,24,9,32,1.0
24,24,9,33,1.0
24,24,9,34,1.0
24,24,9,35,1.0
24,24,9,36,1.0
24,24,9,37,1.0
24,24,9,38,1.0
24,24,9,39,1.0
24,24,9,40,1.0
24,24,9,41,1.0
24,24,9,42,1.0
24,24,9,43,1.0
24,24,9,44,1.0
24,24,9,45,1.0
24,24,9,46,1.0
24,24,9,47,1.0
24,24,9,48,1.0
24,24,9,49,1.0
24,24,9,50,1.0
24,24,9,51,1.0
24,24,9,52,1.0
24,24,9,53,1.0
24,24,9,54,1.0
24,24,9,55,1.0
24,24,9,56,1.0
24,24,9,57,1.0
24,24,9,58,1.0
24,24,9,59,1.0
24,24,9,60,1.0
24,24,10,1,1.0
24,24,10,2,1.0
24,24,10,3,1.0
24,24,10,4,1.0
24,24,10,5,1.0
24,24,10,6,1.0
24,24,10,7,1.0
24,24,10,8,1.0
24,24,10,9,1.0
24,24,10,10,1.0
24,24,10,11,1.0
24,24,10,12,1.0
24,24,10,13,1.0
24,24,10,14,1.0
24,24,10,15,1.0
24,24,10,16,1.0
24,24,10,17,1.0
24,24,10,18,1.0
24,24,10,19,1.0
24,24,10,20,1.0
24,24,10,21,1.0
24,24,10,22,1.0
24,24,10,23,1.0
24,24,10,24,1.0
24,24,10,25,1.0
24,24,10,26,1.0
24,24,10,27,1.0
24,24,10,28,1.0
24,24,10,29,1.0
24,24,10,30,1.0
24,24,10,31,1.0
24,24,10,32,1.0
24,24,10,33,1.0
24,24,10,34,1.0
24,24,10,35,1.0
24,24,10,36,1.0
24,24,10,37,1.0
24,24,10,38,1.0
24,24,10,39,1.0
24,24,10,40,1.0
24,24,10,41,1.0
24,24,10,42,1.0
24,24,10,43,1.0
24,24,10,44,1.0
24,24,10,45,1.0
24,24,10,46,1.0
24,24,10,47,1.0
24,24,10,48,1.0
24,24,10,49,1.0
24,24,10,50,1.0
24,24,10,51,1.0
24,24,10,52,1.0
24,24,10,53,1.0
24,24,10,54,1.0
24,24,10,55,1.0
24,24,10,56,1.0
24,24,10,57,1.0
24,24,10,58,1.0
24,24,10,59,1.0
24,24,10,60,1.0
24,24,11,1,1.0
24,24,11,2,1.0
24,24,11,3,1.0
24,24,11,4,1.0
24,24,11,5,1.0
24,24,11,6,1.0
24,24,11,7,1.0
24,24,11,8,1.0
24,24,11,9,1.0
24,24,11,10,1.0
24,24,11,11,1.0
24,24,11,12,1.0
24,24,11,13,1.0
24,24,11,14,1.0
24,24,11,15,1.0
24,24,11,16,1.0
24,24,11,17,1.0
24,24,11,18,1.0
24,24,11,19,1.0
24,24,11,20,1.0
24,24,11,21,1.0
24,24,11,22,1.0
24,24,11,23,1.0
24,24,11,24,1.0
24,24,11,25,1.0
24,24,11,26,1.0
24,24,11,27,1.0
24,24,11,28,1.0
24,24,11,29,1.0
24,24,11,30,1.0
24,24,11,31,1.0
24,24,11,32,1.0
24,24,11,33,1.0
24,24,11,34,1.0
24,24,11,35,1.0
24,24,11,36,1.0
24,24,11,37,1.0
24,24,11,38,1.0
24,24,11,39,1.0
24,24,11,40,1.0
24,24,11,41,1.0
24,24,11,42,1.0
24,24,11,43,1.0
24,24,11,44,1.0
24,24,11,45,1.0
24,24,11,46,1.0
24,24,11,47,1.0
24,24,11,48,1.0
24,24,11,49,1.0
24,24,11,50,1.0
24,24,11,51,1.0
24,24,11,52,1.0
24,24,11,53,1.0
24,24,11,54,1.0
24,24,11,55,1.0
24,24,11,56,1.0
24,24,11,57,1.0
24,24,11,58,1.0
24,24,11,59,1.0
24,24,11,60,1.0
24,24,12,1,1.0
24,24,12,2,1.0
24,24,12,3,1.0
24,24,12,4,1.0
24,24,12,5,1.0
24,24,12,6,1.0
24,24,12,7,1.0
24,24,12,8,1.0
24,24,12,9,1.0
24,24,12,10,1.0
24,24,12,11,1.0
24,24,12,12,1.0
24,24,12,13,1.0
24,24,12,14,1.0
24,24,12,15,1.0
24,24,12,16,1.0
24,24,12,17,1.0
24,24,12,18,1.0
24,24,12,19,1.0
24,24,12,20,1.0
24,24,12,21,1.0
24,24,12,22,1.0
24,24,12,23,1.0
24,24,12,24,1.0
24,24,12,25,1.0
24,24,12,26,1.0
24,24,12,27,1.0
24,24,12,28,1.0
24,24,12,29,1.0
24,24,12,30,1.0
24,24,12,31,1.0
24,24,12,32,1.0
24,24,12,33,1.0
24,24,12,34,1.0
24,24,12,35,1.0
24,24,12,36,1.0
24,24,12,37,1.0
24,24,12,38,1.0
24,24,12,39,1.0
24,24,12,40,1.0
24,24,12,41,1.0
24,24,12,42,1.0
24,24,12,43,1.0
24,24,12,44,1.0
24,24,12,45,1.0
24,24,12,46,1.0
24,24,12,47,1.0
24,24,12,48,1.0
24,24,12,49,1.0
24,24,12,50,1.0
24,24,12,51,1.0
24,24,12,52,1.0
24,24,12,53,1.0
24,24,12,54,1.0
24,24,12,55,1.0
24,24,12,56,1.0
24,24,12,57,1.0
24,24,12,58,1.0
24,24,12,59,1.0
24,24,12,60,1.0
24,24,13,1,1.0
24,24,13,2,1.0
24,24,13,3,1.0
24,24,13,4,1.0
24,24,13,5,1.0
24,24,13,6,1.0
24,24,13,7,1.0
24,24,13,8,1.0
24,24,13,9,1.0
24,24,13,10,1.0
24,24,13,11,1.0
24,24,13,12,1.0
24,24,13,13,1.0
24,24,13,14,1.0
24,24,13,15,1.0
24,24,13,16,1.0
24,24,13,17,1.0
24,24,13,18,1.0
24,24,13,19,1.0
24,24,13,20,1.0
24,24,13,21,1.0
24,24,13,22,1.0
24,24,13,23,1.0
24,24,13,24,1.0
24,24,13,25,1.0
24,24,13,26,1.0
24,24,13,27,1.0
24,24,13,28,1.0
24,24,13,29,1.0
24,24,13,30,1.0
24,24,13,31,1.0
24,24,13,32,1.0
24,24,13,33,1.0
24,24,13,34,1.0
24,24,13,35,1.0
24,24,13,36,1.0
24,24,13,37,1.0
24,24,13,38,1.0
24,24,13,39,1.0
24,24,13,40,1.0
24,24,13,41,1.0
24,24,13,42,1.0
24,24,13,43,1.0
24,24,13,44,1.0
24,24,13,45,1.0
24,24,13,46,1.0
24,24,13,47,1.0
24,24,13,48,1.0
24,24,13,49,1.0
24,24,13,50,1.0
24,24,13,51,1.0
24,24,13,52,1.0
24,24,13,53,1.0
24,24,13,54,1.0
24,24,13,55,1.0
24,24,13,56,1.0
24,24,13,57,1.0
24,24,13,58,1.0
24,24,13,59,1.0
24,24,13,60,1.0
24,24,14,1,1.0
24,24,14,2,1.0
24,24,14,3,1.0
24,24,14,4,1.0
24,24,14,5,1.0
24,24,14,6,1.0
24,24,14,7,1.0
24,24,14,8,1.0
24,24,14,9,1.0
24,24,14,10,1.0
24,24,14,11,1.0
24,24,14,12,1.0
24,24,14,13,1.0
24,24,14,14,1.0
24,24,14,15,1.0
24,24,14,16,1.0
24,24,14,17,1.0
24,24,14,18,1.0
24,24,14,19,1.0
24,24,14,20,1.0
24,24,14,21,1.0
24,24,14,22,1.0
24,24,14,23,1.0
24,24,14,24,1.0
24,24,14,25,1.0
24,24,14,26,1.0
24,24,14,27,1.0
24,24,14,28,1.0
24,24,14,29,1.0
24,24,14,30,1.0
24,24,14,31,1.0
24,24,14,32,1.0
24,24,14,33,1.0
24,24,14,34,1.0
24,24,14,35,1.0
24,24,14,36,1.0
24,24,14,37,1.0
24,24,14,38,1.0
24,24,14,39,1.0
24,24,14,40,1.0
24,24,14,41,1.0
24,24,14,42,1.0
24,24,14,43,1.0
24,24,14,44,1.0
24,24,14,45,1.0
24,24,14,46,1.0
24,24,14,47,1.0
24,24,14,48,1.0
24,24,14,49,1.0
24,24,14,50,1.0
24,24,14,51,1.0
24,24,14,52,1.0
24,24,14,53,1.0
24,24,14,54,1.0
24,24,14,55,1.0
24,24,14,56,1.0
24,24,14,57,1.0
24,24,14,58,1.0
24,24,14,59,1.0
24,24,14,60,1.0
24,24,15,1,1.0
24,24,15,2,1.0
24,24,15,3,1.0
24,24,15,4,1.0
24,24,15,5,1.0
24,24,15,6,1.0
24,24,15,7,1.0
24,24,15,8,1.0
24,24,15,9,1.0
24,24,15,10,1.0
24,24,15,11,1.0
24,24,15,12,1.0
24,24,15,13,1.0
24,24,15,14,1.0
24,24,15,15,1.0
24,24,15,16,1.0
24,24,15,17,1.0
24,24,15,18,1.0
24,24,15,19,1.0
24,24,15,20,1.0
24,24,15,21,1.0
24,24,15,22,1.0
24,24,15,23,1.0
24,24,15,24,1.0
24,24,15,25,1.0
24,24,15,26,1.0
24,24,15,27,1.0
24,24,15,28,1.0
24,24,15,29,1.0
24,24,15,30,1.0
24,24,15,31,1.0
24,24,15,32,1.0
24,24,15,33,1.0
24,24,15,34,1.0
24,24,15,35,1.0
24,24,15,36,1.0
24,24,15,37,1.0
24,24,15,38,1.0
24,24,15,39,1.0
24,24,15,40,1.0
24,24,15,41,1.0
24,24,15,42,1.0
24,24,15,43,1.0
24,24,15,44,1.0
24,24,15,45,1.0
24,24,15,46,1.0
24,24,15,47,1.0
24,24,15,48,1.0
24,24,15,49,1.0
24,24,15,50,1.0
24,24,15,51,1.0
24,24,15,52,1.0
24,24,15,53,1.0
24,24,15,54,1.0
24,24,15,55,1.0
24,24,15,56,1.0
24,24,15,57,1.0
24,24,15,58,1.0
24,24,15,59,1.0
24,24,15,60,1.0
24,24,16,1,1.0
24,24,16,2,1.0
24,24,16,3,1.0
24,24,16,4,1.0
24,24,16,5,1.0
24,24,16,6,1.0
24,24,16,7,1.0
24,24,16,8,1.0
24,24,16,9,1.0
24,24,16,10,1.0
24,24,16,11,1.0
24,24,16,12,1.0
24,24,16,13,1.0
24,24,16,14,1.0
24,24,16,15,1.0
24,24,16,16,1.0
24,24,16,17,1.0
24,24,16,18,1.0
24,24,16,19,1.0
24,24,16,20,1.0
24,24,16,21,1.0
24,24,16,22,1.0
24,24,16,23,1.0
24,24,16,24,1.0
24,24,16,25,1.0
24,24,16,26,1.0
24,24,16,27,1.0
24,24,16,28,1.0
24,24,16,29,1.0
24,24,16,30,1.0
24,24,16,31,1.0
24,24,16,32,1.0
24,24,16,33,1.0
24,24,16,34,1.0
24,24,16,35,1.0
24,24,16,36,1.0
24,24,16,37,1.0
24,24,16,38,1.0
24,24,16,39,1.0
24,24,16,40,1.0
24,24,16,41,1.0
24,24,16,42,1.0
24,24,16,43,1.0
24,24,16,44,1.0
24,24,16,45,1.0
24,24,16,46,1.0
24,24,16,47,1.0
24,24,16,48,1.0
24,24,16,49,1.0
24,24,16,50,1.0
24,24,16,51,1.0
24,24,16,52,1.0
24,24,16,53,1.0
24,24,16,54,1.0
24,24,16,55,1.0
24,24,16,56,1.0
24,24,16,57,1.0
24,24,16,58,1.0
24,24,16,59,1.0
24,24,16,60,1.0
24,24,17,1,1.0
24,24,17,2,1.0
24,24,17,3,1.0
24,24,17,4,1.0
24,24,17,5,1.0
24,24,17,6,1.0
24,24,17,7,1.0
24,24,17,8,1.0
24,24,17,9,1.0
24,24,17,10,1.0
24,24,17,11,1.0
24,24,17,12,1.0
24,24,17,13,1.0
24,24,17,14,1.0
24,24,17,15,1.0
24,24,17,16,1.0
24,24,17,17,1.0
24,24,17,18,1.0
24,24,17,19,1.0
24,24,17,20,1.0
24,24,17,21,1.0
24,24,17,22,1.0
24,24,17,23,1.0
24,24,17,24,1.0
24,24,17,25,1.0
24,24,17,26,1.0
24,24,17,27,1.0
24,24,17,28,1.0
24,24,17,29,1.0
24,24,17,30,1.0
24,24,17,31,1.0
24,24,17,32,1.0
24,24,17,33,1.0
24,24,17,34,1.0
24,24,17,35,1.0
24,24,17,36,1.0
24,24,17,37,1.0
24,24,17,38,1.0
24,24,17,39,1.0
24,24,17,40,1.0
24,24,17,41,1.0
24,24,17,42,1.0
24,24,17,43,1.0
24,24,17,44,1.0
24,24,17,45,1.0
24,24,17,46,1.0
24,24,17,47,1.0
24,24,17,48,1.0
24,24,17,49,1.0
24,24,17,50,1.0
24,24,17,51,1.0
24,24,17,52,1.0
24,24,17,53,1.0
24,24,17,54,1.0
24,24,17,55,1.0
24,24,17,56,1.0
24,24,17,57,1.0
24,24,17,58,1.0
24,24,17,59,1.0
24,24,17,60,1.0
24,24,18,1,1.0
24,24,18,2,1.0
24,24,18,3,1.0
24,24,18,4,1.0
24,24,18,5,1.0
24,24,18,6,1.0
24,24,18,7,1.0
24,24,18,8,1.0
24,24,18,9,1.0
24,24,18,10,1.0
24,24,18,11,1.0
24,24,18,12,1.0
24,24,18,13,1.0
24,24,18,14,1.0
24,24,18,15,1.0
24,24,18,16,1.0
24,24,18,17,1.0
24,24,18,18,1.0
24,24,18,19,1.0
24,24,18,20,1.0
24,24,18,21,1.0
24,24,18,22,1.0
24,24,18,23,1.0
24,24,18,24,1.0
24,24,18,25,1.0
24,24,18,26,1.0
24,24,18,27,1.0
24,24,18,28,1.0
24,24,18,29,1.0
24,24,18,30,1.0
24,24,18,31,1.0
24,24,18,32,1.0
24,24,18,33,1.0
24,24,18,34,1.0
24,24,18,35,1.0
24,24,18,36,1.0
24,24,18,37,1.0
24,24,18,38,1.0
24,24,18,39,1.0
24,24,18,40,1.0
24,24,18,41,1.0
24,24,18,42,1.0
24,24,18,43,1.0
24,24,18,44,1.0
24,24,18,45,1.0
24,24,18,46,1.0
24,24,18,47,1.0
24,24,18,48,1.0
24,24,18,49,1.0
24,24,18,50,1.0
24,24,18,51,1.0
24,24,18,52,1.0
24,24,18,53,1.0
24,24,18,54,1.0
24,24,18,55,1.0
24,24,18,56,1.0
24,24,18,57,1.0
24,24,18,58,1.0
24,24,18,59,1.0
24,24,18,60,1.0
24,27,5,5,1.0
24,29,4,5,1.0
24,31,8,1,1.0
25,25,1,1,1.0
25,25,1,2,1.0
25,25,1,3,1.0
25,25,1,4,1.0
25,25,1,5,1.0
25,25,1,6,1.0
25,25,1,7,1.0
25,25,1,8,1.0
25,25,1,9,1.0
25,25,1,10,1.0
25,25,1,11,1.0
25,25,1,12,1.0
25,25,1,13,1.0
25,25,1,14,1.0
25,25,1,15,1.0
25,25,1,16,1.0
25,25,1,17,1.0
25,25,1,18,1.0
25,25,1,19,1.0
25,25,1,20,1.0
25,25,1,21,1.0
25,25,1,22,1.0
25,25,1,23,1.0
25,25,1,24,1.0
25,25,1,25,1.0
25,25,1,26,1.0
25,25,1,27,1.0
25,25,1,28,1.0
25,25,1,29,1.0
25,25,1,30,1.0
25,25,1,31,1.0
25,25,1,32,1.0
25,25,1,33,1.0
25,25,1,34,1.0
25,25,1,35,1.0
25,25,1,36,1.0
25,25,1,37,1.0
25,25,1,38,1.0
25,25,1,39,1.0
25,25,1,40,1.0
25,25,1,41,1.0
25,25,1,42,1.0
25,25,1,43,1.0
25,25,1,44,1.0
25,25,1,45,1.0
25,25,1,46,1.0
25,25,1,47,1.0
25,25,1,48,1.0
25,25,1,49,1.0
25,25,1,50,1.0
25,25,1,51,1.0
25,25,1,52,1.0
25,25,1,53,1.0
25,25,1,54,1.0
25,25,1,55,1.0
25,25,1,56,1.0
25,25,1,57,1.0
25,25,1,58,1.0
25,25,1,59,1.0
25,25,1,60,1.0
25,25,2,1,1.0
25,25,2,2,1.0
25,25,2,3,1.0
25,25,2,4,1.0
25,25,2,5,1.0
25,25,2,6,1.0
25,25,2,7,1.0
25,25,2,8,1.0
25,25,2,9,1.0
25,25,2,10,1.0
25,25,2,11,1.0
25,25,2,12,1.0
25,25,2,13,1.0
25,25,2,14,1.0
25,25,2,15,1.0
25,25,2,16,1.0
25,25,2,17,1.0
25,25,2,18,1.0
25,25,2,19,1.0
25,25,2,20,1.0
25,25,2,21,1.0
25,25,2,22,1.0
25,25,2,23,1.0
25,25,2,24,1.0
25,25,2,25,1.0
25,25,2,26,1.0
25,25,2,27,1.0
25,25,2,28,1.0
25,25,2,29,1.0
25,25,2,30,1.0
25,25,2,31,1.0
25,25,2,32,1.0
25,25,2,33,1.0
25,25,2,34,1.0
25,25,2,35,1.0
25,25,2,36,1.0
25,25,2,37,1.0
25,25,2,38,1.0
25,25,2,39,1.0
25,25,2,40,1.0
25,25,2,41,1.0
25,25,2,42,1.0
25,25,2,43,1.0
25,25,2,44,1.0
25,25,2,45,1.0
25,25,2,46,1.0
25,25,2,47,1.0
25,25,2,48,1.0
25,25,2,49,1.0
25,25,2,50,1.0
25,25,2,51,1.0
25,25,2,52,1.0
25,25,2,53,1.0
25,25,2,54,1.0
25,25,2,55,1.0
25,25,2,56,1.0
25,25,2,57,1.0
25,25,2,58,1.0
25,25,2,59,1.0
25,25,2,60,1.0
25,25,3,1,1.0
25,25,3,2,1.0
25,25,3,3,1.0
25,25,3,4,1.0
25,25,3,5,1.0
25,25,3,6,1.0
25,25,3,7,1.0
25,25,3,8,1.0
25,25,3,9,1.0
25,25,3,10,1.0
25,25,3,11,1.0
25,25,3,12,1.0
25,25,3,13,1.0
25,25,3,14,1.0
25,25,3,15,1.0
25,25,3,16,1.0
25,25,3,17,1.0
25,25,3,18,1.0
25,25,3,19,1.0
25,25,3,20,1.0
25,25,3,21,1.0
25,25,3,22,1.0
25,25,3,23,1.0
25,25,3,24,1.0
25,25,3,25,1.0
25,25,3,26,1.0
25,25,3,27,1.0
25,25,3,28,1.0
25,25,3,29,1.0
25,25,3,30,1.0
25,25,3,31,1.0
25,25,3,32,1.0
25,25,3,33,1.0
25,25,3,34,1.0
25,25,3,35,1.0
25,25,3,36,1.0
25,25,3,37,1.0
25,25,3,38,1.0
25,25,3,39,1.0
25,25,3,40,1.0
25,25,3,41,1.0
25,25,3,42,1.0
25,25,3,43,1.0
25,25,3,44,1.0
25,25,3,45,1.0
25,25,3,46,1.0
25,25,3,47,1.0
25,25,3,48,1.0
25,25,3,49,1.0
25,25,3,50,1.0
25,25,3,51,1.0
25,25,3,52,1.0
25,25,3,53,1.0
25,25,3,54,1.0
25,25,3,55,1.0
25,25,3,56,1.0
25,25,3,57,1.0
25,25,3,58,1.0
25,25,3,59,1.0
25,25,3,60,1.0
25,25,4,1,1.0
25,25,4,2,1.0
25,25,4,3,1.0
25,25,4,4,1.0
25,25,4,5,1.0
25,25,4,6,1.0
25,25,4,7,1.0
25,25,4,8,1.0
25,25,4,9,1.0
25,25,4,10,1.0
25,25,4,11,1.0
25,25,4,12,1.0
25,25,4,13,1.0
25,25,4,14,1.0
25,25,4,15,1.0
25,25,4,16,1.0
25,25,4,17,1.0
25,25,4,18,1.0
25,25,4,19,1.0
25,25,4,20,1.0
25,25,4,21,1.0
25,25,4,22,1.0
25,25,4,23,1.0
25,25,4,24,1.0
25,25,4,25,1.0
25,25,4,26,1.0
25,25,4,27,1.0
25,25,4,28,1.0
25,25,4,29,1.0
25,25,4,30,1.0
25,25,4,31,1.0
25,25,4,32,1.0
25,25,4,33,1.0
25,25,4,34,1.0
25,25,4,35,1.0
25,25,4,36,1.0
25,25,4,37,1.0
25,25,4,38,1.0
25,25,4,39,1.0
25,25,4,40,1.0
25,25,4,41,1.0
25,25,4,42,1.0
25,25,4,43,1.0
25,25,4,44,1.0
25,25,4,45,1.0
25,25,4,46,1.0
25,25,4,47,1.0
25,25,4,48,1.0
25,25,4,49,1.0
25,25,4,50,1.0
25,25,4,51,1.0
25,25,4,52,1.0
25,25,4,53,1.0
25,25,4,54,1.0
25,25,4,55,1.0
25,25,4,56,1.0
25,25,4,57,1.0
25,25,4,58,1.0
25,25,4,59,1.0
25,25,4,60,1.0
25,25,5,1,1.0
25,25,5,2,1.0
25,25,5,3,1.0
25,25,5,4,1.0
25,25,5,5,1.0
25,25,5,6,1.0
25,25,5,7,1.0
25,25,5,8,1.0
25,25,5,9,1.0
25,25,5,10,1.0
25,25,5,11,1.0
25,25,5,12,1.0
25,25,5,13,1.0
25,25,5,14,1.0
25,25,5,15,1.0
25,25,5,16,1.0
25,25,5,17,1.0
25,25,5,18,1.0
25,25,5,19,1.0
25,25,5,20,1.0
25,25,5,21,1.0
25,25,5,22,1.0
25,25,5,23,1.0
25,25,5,24,1.0
25,25,5,25,1.0
25,25,5,26,1.0
25,25,5,27,1.0
25,25,5,28,1.0
25,25,5,29,1.0
25,25,5,30,1.0
25,25,5,31,1.0
25,25,5,32,1.0
25,25,5,33,1.0
25,25,5,34,1.0
25,25,5,35,1.0
25,25,5,36,1.0
25,25,5,37,1.0
25,25,5,38,1.0
25,25,5,39,1.0
25,25,5,40,1.0
25,25,5,41,1.0
25,25,5,42,1.0
25,25,5,43,1.0
25,25,5,44,1.0
25,25,5,45,1.0
25,25,5,46,1.0
25,25,5,47,1.0
25,25,5,48,1.0
25,25,5,49,1.0
25,25,5,50,1.0
25,25,5,51,1.0
25,25,5,52,1.0
25,25,5,53,1.0
25,25,5,54,1.0
25,25,5,55,1.0
25,25,5,56,1.0
25,25,5,57,1.0
25,25,5,58,1.0
25,25,5,59,1.0
25,25,5,60,1.0
25,25,6,1,1.0
