0.015624999999999957,0.53125,0.0,0.9405681247487521,1.0
0.11580418434878607,0.06388331565121427,0.48701978282560726,0.0,1.0
0.5364734004717654,1.0,0.8200383620173418,0.5206753295032281,0.4929362917457781
0.0,0.07395067357327652,1.0,0.7364627196427487,0.5262303599888136
0.0,0.7697255575290066,0.84616163549905,0.4518750000000002,1.0
0.6732561108547795,0.19285175734497698,0.37661249619191556,0.19832119639104925,0.2812769090227954
0.40292380943419015,0.5981483938735354,0.2158937871945031,0.08122942296576852,0.6851477878995113
0.4973901079616295,0.5116272528912935,0.5634614371234912,1.0,0.6397321229609448
0.0,0.45921226862176595,0.9832414344693845,0.0,1.0
0.0,0.37761159200913685,0.48780158398907697,0.5554020843956672,0.43093750628242866
0.8060732720971661,0.0,0.4849683220028794,0.013890763199205939,1.0
1.0,0.5473634937084713,0.6058372079348445,0.5628886997554816,0.43640849390296826
0.8660161978692026,1.0,0.5080508623057319,0.6433414714083002,0.0
1.0,0.0,1.0,0.9916162469254562,0.566284806091095
0.0,0.010702778356721055,1.0,0.12809580474607493,0.5652587410897051
0.4293686854122394,0.0,1.0,0.8632328233643127,0.9949929341231629
0.4874647692718842,0.4734626966344391,0.383167840900731,0.4686428406781803,0.0
1.0,0.779839193687192,1.0,0.5425662838967041,0.9311577872204058
0.7025753755396004,0.7950059159961064,0.3009378386029229,0.5805918437957108,0.7942858181705521
0.2567430038102944,1.0,0.5481792594449149,0.6776739246010702,0.9875586830203611
0.0,0.720703125,0.8080883934374727,1.0,1.0
0.7302450033114041,0.927880741204905,0.579807049333413,0.0,0.7853668590714095
0.6907208061215179,0.18040245349706766,1.0,0.7094072456546389,0.2942417612335525
0.49763931753032986,0.0,0.4967033611824797,0.583617966215676,0.5159560721831666
0.7216808952930861,0.7934592682614091,1.0,0.3929839355288847,0.09211781497920098
0.04889346504137828,0.2585860873361492,0.2514495637054082,0.9181650225358287,0.6610618708605766
0.4999487339703821,0.9478140064812782,1.0,0.0,0.9685827669033735
0.28710435026303804,0.2185480484657943,0.6385869837604676,0.1904860584701931,0.6180193820146126
0.8007738157319492,0.902091263219254,0.0,1.0,0.6250000000000002
0.18434628129040295,0.6019933710246552,0.35246708837560653,1.0,0.0
0.1308049508132038,0.9391989948770169,0.5203992005004331,0.0,1.0
0.5926818778961779,0.0,0.0,0.7020156160451246,0.05287239846545538
0.60797776986222,0.11817025398797117,0.0,0.8622197662469947,1.0
0.08456409089305315,0.6606066054495747,0.7011482645609346,0.3391680894129626,0.1690833646242732
0.4418614493568945,0.3478042086639259,0.0,0.4013275516824373,0.5015615297406777
0.8113905744539954,0.27351177355498474,0.29316452731244935,0.3504435837338657,0.7172965871559863
0.5386516908851665,0.48342246616676876,0.5319345503149988,0.4269845022431475,1.0
0.8187675170450712,0.7083333333333333,0.0,1.0,0.0
0.2232526314250068,0.7500312972995287,0.3031036163606134,0.7086752995830302,0.6395286246803839
0.744881472384893,0.2733632515706142,0.7510494226381457,0.6617517994400445,0.7001417704761207
0.3068608825482217,0.14093097964729404,0.3551994675304878,0.0,0.0
0.33936963565292877,0.26055458121004077,0.6647785309663271,0.7115321096250218,0.1969057499396897
1.0,1.0,0.48379089416881604,0.8158197366136413,1.0
1.0,0.41443341163861497,0.0,0.05282050473316688,0.0
0.0,0.32332570962286616,1.0,0.14807188019984394,0.17845979551901994
0.9291779946964295,1.0,1.0,0.0,0.5912379663056561
0.3463204881724563,0.7904132199287839,1.0,0.7348500034517697,0.010137417635901333
0.0,0.8311665391672957,0.9766142197426865,1.0,0.45187500000000014
0.8046205680865209,0.2710089442436077,0.27828469260541383,0.6705131198996782,0.24122670118296916
0.7109116406064302,0.345377111308545,0.40699561422852937,0.9312882264996796,1.0
1.0,0.9092707390836844,0.2888564601466793,0.5666673157220812,0.43426524799861466
0.0,0.0,0.6384634297664211,0.9277326157669921,0.8188400936712007
0.1527548460602618,0.732444599001559,0.24832648632828744,0.3047828960351828,0.36981848389993455
0.6878718397818696,0.6921619354097195,0.7304582598409937,0.0,0.36176353666327593
0.7940743527245376,0.5814374111723839,0.0,0.3842810649304755,0.2753718418240059
1.0,0.3296410700792862,0.6576516502648501,0.24785364130781498,0.1344721870468629
0.14414908447885977,1.0,0.6516689484932929,0.7295134064957899,0.446150360148311
0.779066215686329,1.0,0.35755975106181453,0.20784872579631328,0.08372177248606212
0.36478856693766715,0.7446386713228417,1.0,0.3499173432119878,0.7578395821768754
0.0,0.7676365970808721,0.1509267847726787,0.5565077113114413,1.0
0.561871692088219,0.0,1.0,0.3421118234158067,0.0
0.7158061946676201,0.8905061321124546,0.0,0.002637193199260812,0.36336839574075397
0.914448039731892,0.693936156745869,0.6876446074477754,1.0,0.7729302637290375
0.5901214413250282,0.0,0.9369468686182755,0.3710217678191683,1.0
0.006300071063871203,0.21701771782189624,0.407703404769586,0.7885963069336908,0.0
0.2745431728997508,0.25283186816103376,0.7451985131827965,0.6358315313202448,0.7279654166442449
1.0,0.6336611187236201,0.664849317130386,0.23705472715078818,0.7978601974317655
0.0,0.0,0.45857040793668025,0.13597241222869277,0.3817028791058447
0.0,0.2368370218990766,0.18030740215020283,0.5917895584748702,1.0
0.5583042918771206,0.0,0.0,0.16157172243064583,1.0
1.0,0.2202002026441246,0.6728869840865089,0.32816206561212324,1.0
0.4598588313210077,0.7102286329161587,1.0,0.01838806864995707,0.0591408931705255
0.3070645836509521,1.0,0.10686148905971285,0.27315410827162795,0.6864403070149375
1.0,0.0,0.627715353326491,0.7339398882284485,0.9599383780301016
0.03940415506947057,0.33297708226865635,0.0,0.31368452779468725,0.27202518014005145
0.6484594335716611,0.6318119947159617,0.8253685309281166,0.7111719120172488,0.318960060882881
0.7867572348038737,0.0,0.4036809995135346,0.9786780950490052,0.6209381367474209
0.6298782482353456,0.27866222988908323,0.8074551502282036,0.31099386662576844,0.34938521890545604
0.8415447414326273,0.880600554866677,0.7131715235537318,1.0,0.16587137850406283
0.5571390911419599,0.9173851361084094,0.10431113629775257,1.0,1.0
0.6730917779359371,1.0,1.0,0.8531174015417341,0.7138045776215672
1.0,0.3861721214844304,1.0,0.0,0.48736867589531646
0.0,0.0,0.0,0.8025813207360183,0.4096786808133325
